HouseID,SizeSqFt,Bedrooms,Bathrooms,Location,PriceUSD,RentUSD
8507,2921,4,1,San Diego,1399159,4945
8508,3308,1,2,Chicago,1372820,4045
8509,4727,4,2,Chicago,2231144,6707
8510,2383,3,2,Chicago,593367,5105
8511,3215,3,3,New York,1572135,5025
8512,2871,3,1,San Antonio,918720,3224
8513,1740,3,3,New York,278400,2385
8514,3227,3,2,New York,1458604,11681
8515,3198,4,1,New York,386958,1929
8516,1681,5,1,Houston,235340,1815
8517,3812,2,1,San Antonio,1589604,15579
8518,2212,1,1,Phoenix,477792,1754
8519,2991,4,1,New York,355929,2239
8520,4754,4,2,Dallas,2296182,13800
8521,4072,3,1,New York,553792,1656
8522,1283,1,3,Houston,441352,2608
8523,4578,2,2,San Antonio,1451226,4038
8524,1937,2,2,Phoenix,201448,1673
8525,4538,1,1,Los Angeles,1883270,16853
8526,3706,5,1,New York,1015444,5660
8527,4781,4,1,San Diego,1874152,8396
8528,3515,2,1,San Antonio,1469270,12846
8529,1255,3,2,San Jose,596125,4612
8530,3096,5,3,San Antonio,433440,1153
8531,1520,4,2,San Diego,247760,1677
8532,980,5,2,Phoenix,379260,2014
8533,3540,2,2,Dallas,552240,4956
8534,3081,2,1,San Diego,1534338,12591
8535,4065,4,3,New York,613815,4661
8536,1070,1,2,Chicago,377710,2490
8537,1238,3,3,Los Angeles,470440,1261
8538,4065,5,2,Dallas,1268280,10514
8539,4056,3,1,Los Angeles,551616,4362
8540,3523,3,3,Dallas,1373970,7589
8541,874,5,1,New York,356592,1392
8542,2928,1,1,New York,890112,1958
8543,3984,1,2,Dallas,1215120,3226
8544,2222,5,3,San Antonio,597718,1824
8545,3320,2,1,New York,1656680,4498
8546,800,5,1,Chicago,320000,2874
8547,4177,3,1,Philadelphia,1031719,4193
8548,1331,3,2,San Antonio,580316,3730
8549,4737,5,2,San Antonio,1904274,18469
8550,4484,1,2,Los Angeles,1479720,5287
8551,1726,1,3,San Diego,255448,2374
8552,4862,4,2,Phoenix,2411552,9586
8553,1277,4,3,Philadelphia,564434,4414
8554,3953,2,3,San Diego,1008015,2030
8555,1195,2,2,Dallas,461270,2287
8556,2127,1,3,Philadelphia,903975,3726
8557,1843,3,1,San Diego,641364,4684
8558,1971,1,1,Philadelphia,837675,2106
8559,1164,2,3,Los Angeles,242112,2387
8560,3215,5,3,San Diego,604420,4260
8561,3063,1,3,San Antonio,912774,8794
8562,1109,4,3,Philadelphia,245089,1860
8563,4945,1,1,San Diego,1310425,5237
8564,2110,4,1,New York,267970,1079
8565,642,5,2,San Diego,130326,488
8566,2770,2,1,San Jose,628790,4772
8567,3005,2,1,Dallas,1370280,6685
8568,4968,1,1,Phoenix,854496,6756
8569,2765,2,1,San Jose,309680,1581
8570,4333,1,3,Phoenix,1156911,8774
8571,1187,2,2,San Diego,151936,650
8572,1634,1,3,Chicago,398696,2157
8573,4524,1,3,Dallas,809796,2616
8574,3679,5,2,San Antonio,1604044,8054
8575,2684,5,2,Chicago,429440,3638
8576,3971,2,3,San Jose,1489125,8121
8577,1879,1,2,Houston,385195,2197
8578,832,5,1,San Antonio,188032,834
8579,3139,2,3,San Antonio,439460,3693
8580,4200,3,1,Dallas,966000,7886
8581,4663,4,2,San Antonio,1105131,10253
8582,2564,2,2,San Jose,664076,5864
8583,1087,5,1,New York,416321,3745
8584,594,3,2,Houston,292842,2399
8585,3526,4,2,Los Angeles,1410400,7284
8586,4874,1,3,New York,1052784,8907
8587,2762,3,3,Chicago,544114,1408
8588,2951,5,2,San Diego,684632,3789
8589,3465,4,2,San Jose,1618155,14883
8590,2703,4,2,San Jose,832524,4590
8591,2387,2,1,Los Angeles,1100407,10491
8592,2680,2,1,Los Angeles,921920,7866
8593,2478,4,1,Dallas,944118,3994
8594,608,1,1,Los Angeles,113696,522
8595,3478,1,1,San Diego,848632,8203
8596,4173,1,2,Los Angeles,1176786,8694
8597,3475,3,1,San Jose,1445600,9521
8598,1597,3,3,Philadelphia,333773,2856
8599,3221,5,3,New York,1252969,8940
8600,2601,4,2,Phoenix,280908,771
8601,3351,4,2,Dallas,1635288,11171
8602,4001,1,2,San Antonio,1360340,5576
8603,4197,4,2,San Jose,554004,2088
8604,3938,1,1,Dallas,712778,6640
8605,1700,1,3,San Jose,360400,2612
8606,605,4,3,Phoenix,67760,642
8607,2046,1,1,Philadelphia,396924,3371
8608,2190,2,2,San Diego,965790,6705
8609,3594,2,3,San Jose,546288,3858
8610,4065,1,1,San Jose,739830,6685
8611,3739,3,1,Houston,673020,6059
8612,2973,2,3,Dallas,1132713,3777
8613,2505,2,1,Philadelphia,1154805,4731
8614,3046,4,3,Chicago,782822,5642
8615,1245,5,2,San Antonio,423300,4030
8616,1267,3,1,Houston,553679,3128
8617,4995,5,3,San Diego,754245,2954
8618,4433,2,1,Chicago,2043613,6627
8619,1682,5,3,San Jose,568516,2489
8620,2077,5,3,Dallas,529635,4302
8621,3546,1,2,Houston,726930,5465
8622,4592,3,2,Houston,1896496,8611
8623,3956,5,1,Los Angeles,1625916,10743
8624,3284,1,3,New York,1425256,8130
8625,1582,3,1,New York,227808,696
8626,2844,5,2,San Diego,318528,1730
8627,2832,5,2,San Jose,722160,5822
8628,4942,4,3,New York,1823598,15814
8629,2894,3,1,Chicago,538284,2968
8630,4856,4,3,Philadelphia,2219192,15399
8631,3042,4,3,Los Angeles,857844,5651
8632,2798,2,3,New York,310578,1857
8633,3127,2,3,San Diego,394002,3162
8634,3706,5,1,Philadelphia,1423104,13423
8635,4626,3,1,Los Angeles,1554336,5517
8636,4914,4,2,Los Angeles,658476,3264
8637,2886,3,2,Phoenix,851370,3657
8638,1264,4,2,San Diego,264176,1444
8639,2316,3,3,New York,898608,3873
8640,4183,2,3,San Antonio,1066665,5367
8641,1704,4,3,Phoenix,466896,3345
8642,2869,5,1,Chicago,1216456,7147
8643,4789,4,1,San Antonio,1120626,7459
8644,1513,2,3,Philadelphia,639999,2965
8645,4777,4,1,San Diego,831198,2767
8646,4673,3,3,San Jose,887870,6807
8647,2938,5,1,Phoenix,611104,5720
8648,4986,3,1,Chicago,658152,1360
8649,1965,1,3,Dallas,243660,1718
8650,2738,2,2,Dallas,470936,2215
8651,3515,4,3,San Diego,1588780,5172
8652,4649,4,1,New York,1761971,7042
8653,4695,5,3,Chicago,868575,2376
8654,3982,3,1,Los Angeles,1979054,12119
8655,4517,4,1,Houston,1549331,4574
8656,2284,5,2,Dallas,308340,1763
8657,1364,1,3,New York,151404,1320
8658,4323,5,3,Los Angeles,665742,1681
8659,4170,4,3,Dallas,1167600,11078
8660,3288,4,2,San Antonio,789120,6607
8661,1181,3,1,San Diego,512554,2942
8662,4246,3,3,Los Angeles,840708,6801
8663,3557,2,2,Houston,1091999,8853
8664,2125,5,1,San Antonio,641750,3810
8665,2042,2,2,San Antonio,947488,4660
8666,1911,4,2,Phoenix,359268,1235
8667,4134,5,1,San Diego,727584,4880
8668,4810,2,3,Chicago,928330,3532
8669,4834,2,2,Chicago,1667730,13795
8670,2730,4,1,New York,750750,2188
8671,1748,5,3,San Antonio,307648,1600
8672,2342,4,3,New York,313828,2141
8673,2303,2,2,San Jose,492842,1752
8674,780,2,1,Phoenix,177840,385
8675,4602,2,2,Los Angeles,566046,3791
8676,1276,4,3,Los Angeles,549956,1286
8677,3910,5,3,Houston,926670,1945
8678,4317,3,1,San Jose,1135371,10394
8679,2324,5,2,San Diego,1110872,5103
8680,2077,4,3,Chicago,612715,1629
8681,2140,4,3,Phoenix,532860,1158
8682,4195,1,1,San Jose,1673805,3942
8683,1001,5,1,New York,184184,1615
8684,2129,1,1,San Antonio,766440,2627
8685,4517,1,3,San Antonio,1734528,15343
8686,1383,3,1,New York,524157,4272
8687,3171,5,2,New York,646884,4190
8688,1941,1,3,Houston,440607,2350
8689,1602,2,1,San Antonio,419724,2709
8690,2867,5,1,Houston,928908,6154
8691,2516,4,2,Houston,787508,5590
8692,3847,2,3,Phoenix,1858101,14669
8693,3767,4,1,San Antonio,1653713,9821
8694,2696,1,3,Chicago,1221288,4201
8695,4057,5,3,Phoenix,1480805,4848
8696,2907,2,1,Philadelphia,531981,1749
8697,2355,2,1,Phoenix,320280,972
8698,3826,2,2,San Antonio,1541878,10126
8699,665,2,3,Los Angeles,127680,794
8700,3103,2,3,Phoenix,1495646,12860
8701,4068,4,2,Phoenix,1391256,8405
8702,2466,5,3,Philadelphia,1067778,6208
8703,4899,1,1,Los Angeles,2376015,8916
8704,1350,3,2,San Jose,271350,2602
8705,2907,3,2,Philadelphia,601749,4020
8706,4175,5,3,Dallas,1966425,15673
8707,1004,2,1,Philadelphia,308228,1513
8708,2131,5,1,Dallas,238672,813
8709,728,4,2,Dallas,85904,407
8710,1083,2,3,Chicago,354141,2804
8711,1960,1,2,Chicago,615440,5411
8712,4649,5,2,New York,1157601,4814
8713,2195,4,1,San Diego,588260,4981
8714,3350,3,3,Houston,1460600,14217
8715,2929,2,1,San Diego,544794,5272
8716,2202,5,2,San Diego,709044,2311
8717,1018,3,2,San Jose,294202,2712
8718,1500,1,1,San Jose,685500,2872
8719,1930,3,3,Houston,660060,1363
8720,4649,2,1,San Jose,1715481,13931
8721,1388,5,2,Houston,312300,2192
8722,4680,5,3,San Antonio,1769040,9868
8723,2810,4,2,San Antonio,941350,2711
8724,4848,3,1,San Antonio,1735584,8722
8725,1384,4,3,Phoenix,447032,3330
8726,4244,1,2,San Diego,619624,4694
8727,1949,4,2,Chicago,409290,2905
8728,2820,2,2,Houston,420180,1351
8729,4799,2,3,Philadelphia,1324524,6463
8730,1789,4,1,San Jose,373901,3073
8731,3768,5,3,Houston,704616,6414
8732,1972,3,3,San Antonio,771052,4349
8733,3592,2,3,Phoenix,779464,3694
8734,2716,2,1,Philadelphia,1108128,6463
8735,4025,5,1,Chicago,821100,7472
8736,1485,2,1,Philadelphia,243540,1375
8737,3721,3,1,San Jose,576755,5207
8738,2490,1,2,San Antonio,1063230,6288
8739,2389,1,1,Phoenix,606806,5208
8740,2729,1,2,Houston,633128,4015
8741,2259,4,1,Dallas,912636,6333
8742,2265,5,2,San Diego,242355,1781
8743,590,4,1,New York,66670,371
8744,854,4,1,Phoenix,360388,766
8745,559,2,2,San Antonio,62049,500
8746,1783,5,2,San Antonio,752426,2464
8747,3486,2,2,San Jose,578676,3845
8748,2266,4,1,Chicago,480392,1003
8749,3388,2,3,Los Angeles,887656,2103
8750,3850,1,3,Chicago,1493800,7982
8751,3250,4,3,Chicago,786500,1694
8752,2797,2,1,Phoenix,1065657,8500
8753,1141,5,2,Houston,415324,3765
8754,3799,3,3,Los Angeles,1732344,13984
8755,3585,1,2,Phoenix,1165125,3254
8756,3227,2,2,New York,1565095,5009
8757,4308,4,1,Phoenix,2007528,8824
8758,2595,5,1,Dallas,685080,5381
8759,4040,1,2,New York,715080,6725
8760,524,2,1,Philadelphia,220604,1074
8761,3690,3,2,Los Angeles,1763820,14072
8762,2308,1,3,New York,410824,1298
8763,2578,5,3,Phoenix,1273532,11105
8764,4189,4,2,San Jose,716319,7079
8765,1666,2,1,Dallas,771358,5384
8766,4964,1,3,San Jose,729708,5414
8767,3213,4,3,Dallas,1497258,8774
8768,1521,5,1,San Antonio,663156,4963
8769,2900,5,2,Houston,1035300,7934
8770,1049,5,1,San Antonio,451070,1807
8771,561,1,2,New York,103224,901
8772,2567,5,2,San Antonio,906151,3471
8773,2010,1,2,Dallas,940680,4536
8774,4957,5,2,San Jose,1264035,2996
8775,902,5,3,San Antonio,156948,905
8776,903,1,2,San Diego,414477,3956
8777,2787,3,2,Dallas,981024,5729
8778,1752,2,3,San Jose,562392,4070
8779,4865,1,2,Chicago,2296280,16427
8780,720,5,3,San Diego,273600,614
8781,3941,1,3,Houston,1745863,9790
8782,1188,1,2,Chicago,393228,1431
8783,1066,5,3,San Diego,505284,2521
8784,3073,2,1,Los Angeles,1143156,7902
8785,3706,1,3,Phoenix,485486,2369
8786,2516,4,3,San Antonio,430236,3633
8787,3048,1,1,Los Angeles,368808,3342
8788,906,1,1,San Jose,228312,1493
8789,838,5,3,Dallas,268998,1801
8790,4606,5,1,Houston,2008216,13152
8791,1795,4,1,San Jose,263865,1281
8792,3578,1,3,Houston,1667348,13498
8793,3759,2,1,Chicago,496188,4649
8794,3660,5,1,San Antonio,885720,3488
8795,1884,1,3,San Antonio,642444,3363
8796,1431,5,1,Phoenix,609606,4132
8797,4230,4,3,Los Angeles,1907730,11409
8798,2662,2,2,Houston,553696,4688
8799,2388,3,1,Phoenix,811920,2188
8800,2740,3,1,San Jose,364420,3356
8801,2285,4,1,Los Angeles,1041960,4366
8802,879,5,1,Los Angeles,305013,2266
8803,930,3,2,Houston,353400,1226
8804,2816,3,3,Houston,1013760,9324
8805,2551,1,3,San Jose,1227031,3559
8806,4377,2,3,San Antonio,1672014,10589
8807,1919,5,1,New York,393395,2109
8808,4106,2,3,San Diego,1194846,3211
8809,1008,1,3,Philadelphia,397152,2195
8810,1223,5,3,Philadelphia,550350,4753
8811,4440,5,3,Philadelphia,830280,2094
8812,2941,3,2,Philadelphia,532321,1350
8813,3883,3,1,San Antonio,1417295,6545
8814,4534,3,3,Dallas,1487152,13297
8815,1847,3,3,Philadelphia,701860,5981
8816,4201,3,1,New York,1214089,8644
8817,3670,3,3,San Antonio,1772610,16900
8818,3399,4,1,San Diego,1512555,6807
8819,2971,1,2,San Jose,1155719,6518
8820,1644,2,1,San Antonio,300852,1409
8821,3876,3,1,San Diego,1034892,4134
8822,3476,1,3,Philadelphia,563112,4234
8823,3222,5,3,San Jose,998820,9636
8824,784,3,3,Dallas,220304,2080
8825,994,2,3,Phoenix,160034,717
8826,1081,3,2,Dallas,534014,4990
8827,1317,1,1,San Diego,184380,1149
8828,946,4,3,San Antonio,210958,620
8829,4044,1,1,Houston,1237464,5662
8830,1363,1,3,San Diego,383003,1720
8831,1547,5,1,Houston,392938,2572
8832,2628,3,2,Chicago,1264068,10426
8833,3220,3,3,Philadelphia,470120,986
8834,3341,1,3,Dallas,1062438,9985
8835,1014,5,3,Los Angeles,234234,1064
8836,900,4,2,Houston,324900,2143
8837,2569,4,2,Phoenix,1007048,9023
8838,2203,5,3,Chicago,680727,3044
8839,2486,1,3,San Diego,939708,7451
8840,2582,2,2,Los Angeles,813330,5103
8841,1293,4,3,San Antonio,548232,1297
8842,2740,2,3,Chicago,885020,1975
8843,2113,2,2,Dallas,836748,2600
8844,1532,2,2,New York,750680,7345
8845,4200,5,1,San Jose,1848000,9124
8846,1356,1,3,San Antonio,444768,1514
8847,1817,1,2,Phoenix,530564,2103
8848,4628,3,1,New York,2295488,12208
8849,934,4,1,San Jose,155044,843
8850,4155,2,1,Dallas,1113540,9332
8851,1895,5,1,San Jose,708730,3400
8852,4518,5,2,Dallas,1450278,10687
8853,2677,4,2,Dallas,848609,2101
8854,1969,4,2,Houston,340637,2529
8855,680,5,2,New York,242760,1180
8856,4825,5,3,Phoenix,482500,3608
8857,4792,3,2,New York,2300160,19352
8858,2875,2,2,San Diego,1426000,7012
8859,2125,4,2,San Jose,881875,3085
8860,3997,2,2,Dallas,1055208,5845
8861,2532,3,3,Phoenix,625404,3850
8862,4026,5,3,Dallas,1199748,5214
8863,1399,5,1,Los Angeles,640742,4173
8864,794,1,2,San Antonio,322364,1075
8865,4100,3,2,San Antonio,516600,2857
8866,3299,1,3,Philadelphia,537737,2694
8867,2721,5,1,San Diego,971397,6809
8868,2104,3,2,Phoenix,639616,3213
8869,2664,5,3,Los Angeles,1204128,4621
8870,3510,5,2,Phoenix,1175850,6900
8871,3147,4,3,San Antonio,761574,2936
8872,1034,1,2,San Diego,196460,1946
8873,1543,1,1,San Antonio,629544,2555
8874,2497,4,3,New York,1123650,10704
8875,3463,5,2,Chicago,412097,3153
8876,2865,1,1,Philadelphia,988425,9035
8877,874,2,2,Dallas,425638,2269
8878,702,1,3,Phoenix,138996,1314
8879,4268,5,2,Chicago,1690128,15226
8880,2828,2,2,Los Angeles,944552,8867
8881,4613,4,1,San Antonio,2255757,14269
8882,4869,4,1,Phoenix,871551,5619
8883,1487,3,1,Philadelphia,724169,4999
8884,1766,4,3,New York,748784,3623
8885,4557,5,2,Phoenix,1326087,3464
8886,2265,3,1,Chicago,983010,3401
8887,1398,3,1,San Jose,553608,1360
8888,2704,3,3,Phoenix,611104,3262
8889,821,1,1,Houston,261899,1997
8890,1577,2,2,Phoenix,211318,1574
8891,2072,1,2,New York,913752,9064
8892,4128,2,1,Los Angeles,1184736,7746
8893,4434,3,2,New York,1059726,5836
8894,4138,5,3,Houston,1522784,8322
8895,4123,2,1,San Diego,618450,2106
8896,2522,1,2,Los Angeles,807040,3863
8897,3897,3,2,Houston,1652328,12309
8898,3140,1,3,San Antonio,323420,2646
8899,4437,2,2,Houston,1495269,9107
8900,4275,4,2,Houston,1406475,11351
8901,2620,5,3,Dallas,382520,808
8902,1271,4,1,Philadelphia,521110,3104
8903,4026,1,3,New York,837408,5153
8904,1204,3,3,Houston,222740,1736
8905,3001,4,3,San Antonio,879293,3662
8906,3548,4,2,Houston,489624,1865
8907,4679,2,1,Los Angeles,561480,3814
8908,3289,2,3,San Antonio,986700,9055
8909,1347,4,3,Philadelphia,352914,3210
8910,1436,2,3,San Diego,274276,904
8911,1768,5,2,Phoenix,795600,6913
8912,4771,1,1,Dallas,1479010,13727
8913,2952,4,1,Dallas,1160136,5330
8914,1136,5,1,Dallas,488480,4007
8915,4607,4,1,San Diego,617338,3296
8916,520,3,2,Dallas,194480,1944
8917,1628,4,3,San Diego,586080,5744
8918,3764,5,2,Dallas,828080,4654
8919,1333,3,2,Dallas,159960,949
8920,2415,1,2,San Diego,917700,6055
8921,3640,3,2,Los Angeles,1314040,7947
8922,1571,4,1,New York,168097,934
8923,974,4,2,Los Angeles,193826,1667
8924,2071,3,1,Dallas,333431,2553
8925,2218,4,1,Dallas,756338,5702
8926,1197,4,2,Dallas,161595,750
8927,1254,5,3,Phoenix,297198,2655
8928,3832,2,1,New York,528816,2672
8929,3968,2,2,Philadelphia,1634816,5252
8930,1841,4,1,Dallas,184100,655
8931,3616,4,2,Chicago,1768224,16197
8932,1689,5,2,San Diego,756672,5675
8933,1537,1,1,Los Angeles,438045,3372
8934,3464,1,2,Philadelphia,1330176,10057
8935,1638,4,2,San Antonio,681408,2015
8936,2634,3,3,San Jose,777030,4457
8937,3248,3,3,San Antonio,500192,3959
8938,3161,3,1,San Antonio,376159,3470
8939,4539,5,1,San Antonio,989502,8631
8940,772,1,2,Dallas,86464,498
8941,1629,5,2,San Diego,211770,1110
8942,3479,3,2,Dallas,497497,2965
8943,1104,1,3,New York,513360,4064
8944,3907,2,3,Philadelphia,832191,1844
8945,2198,1,3,Dallas,1019872,6236
8946,1222,5,3,San Antonio,226070,961
8947,3751,1,1,San Diego,1429131,12256
8948,4682,1,3,Dallas,936400,2212
8949,1278,2,3,New York,338670,3356
8950,3523,4,1,San Diego,369915,3517
8951,550,5,3,Phoenix,213400,1207
8952,1692,3,3,San Diego,407772,3431
8953,533,1,3,Dallas,149773,1433
8954,2559,4,1,San Antonio,314757,2598
8955,4436,5,1,Phoenix,1228772,2582
8956,756,3,2,New York,201096,431
8957,4244,4,1,San Diego,636600,3788
8958,703,4,1,San Antonio,97717,816
8959,3519,3,3,Philadelphia,1671525,4289
8960,4888,1,3,San Diego,1955200,18670
8961,3393,1,2,San Antonio,1374165,13128
8962,2749,4,1,Philadelphia,681752,3754
8963,3509,5,3,San Diego,529859,3658
8964,1439,4,1,San Diego,346799,1586
8965,1611,2,1,San Diego,802278,3488
8966,4595,3,3,San Antonio,2191815,18533
8967,2353,4,1,Phoenix,861198,5733
8968,3861,1,2,Los Angeles,1189188,8800
8969,1915,3,3,New York,407895,984
8970,1662,3,2,New York,699702,6913
8971,4525,5,3,Chicago,2004575,6032
8972,3064,1,3,San Antonio,395256,1874
8973,3971,4,1,San Antonio,1362053,4906
8974,4890,2,2,Los Angeles,1569690,6070
8975,2549,2,3,Houston,1034894,7922
8976,2458,4,2,Los Angeles,879964,3652
8977,3416,1,2,San Antonio,1513288,6653
8978,3428,3,3,Phoenix,1590592,8399
8979,1976,1,2,San Diego,776568,2646
8980,4567,2,1,Houston,780957,7640
8981,739,4,2,New York,142627,1389
8982,2513,3,2,Chicago,369411,2091
8983,1404,2,2,Dallas,174096,836
8984,4836,1,3,Dallas,1595880,6279
8985,3618,3,1,Dallas,1552122,13934
8986,2939,3,2,Los Angeles,711238,3963
8987,1409,3,3,Los Angeles,314207,1823
8988,3196,2,2,Dallas,735080,3923
8989,3448,5,3,Chicago,1424024,8227
8990,3682,3,1,San Antonio,1734222,11385
8991,1951,3,3,Los Angeles,462387,940
8992,1466,2,1,Philadelphia,702214,2651
8993,1339,2,1,New York,258427,1284
8994,1189,2,1,Los Angeles,530294,2171
8995,3936,5,2,San Jose,1416960,5154
8996,2609,2,3,Chicago,1147960,8236
8997,4978,1,1,Dallas,856216,7750
8998,1414,1,2,San Jose,562772,4204
8999,2209,4,2,San Diego,1040439,3854
9000,1122,3,3,San Jose,553146,4371
9001,1655,1,3,Dallas,531255,1723
9002,2333,1,2,Los Angeles,1045184,9363
9003,2888,4,1,Houston,1262056,3243
9004,3268,1,2,San Diego,1029420,3424
9005,1544,4,2,Chicago,469376,3679
9006,3569,5,3,Chicago,406866,2827
9007,4899,4,1,San Jose,2248641,10709
9008,1782,1,3,San Jose,294030,1039
9009,1686,3,3,New York,821082,1796
9010,3325,3,3,Philadelphia,744800,4514
9011,2757,4,1,San Jose,281214,2064
9012,2368,2,1,Chicago,892736,3535
9013,4491,1,1,Philadelphia,556884,1318
9014,4197,4,2,San Antonio,1502526,8145
9015,4022,5,3,New York,434376,3488
9016,2639,1,2,Chicago,899899,5405
9017,1380,2,1,Los Angeles,264960,1385
9018,2992,3,2,San Jose,469744,2450
9019,1638,2,2,Chicago,288288,1585
9020,1081,5,3,Chicago,468073,4668
9021,2223,2,3,Philadelphia,1082601,6334
9022,2711,1,1,San Antonio,975960,2081
9023,2710,2,2,Dallas,1252020,4387
9024,806,3,2,San Jose,143468,675
9025,4607,1,2,San Jose,1598629,5629
9026,2693,4,2,Los Angeles,350090,746
9027,2022,3,2,San Jose,986736,6668
9028,4382,1,1,Houston,1612576,10814
9029,3630,2,1,Dallas,435600,3642
9030,2015,5,3,Houston,384865,3508
9031,2198,1,2,Dallas,962724,8729
9032,4423,2,3,Philadelphia,2180539,14461
9033,4076,5,2,San Diego,1801592,9918
9034,1334,2,1,San Jose,241454,2392
9035,4385,5,2,San Jose,1911860,14925
9036,893,3,1,New York,208962,1330
9037,1310,2,3,San Diego,138860,328
9038,948,3,3,Phoenix,392472,3246
9039,850,5,2,Houston,94350,328
9040,4933,3,2,Houston,1810411,9695
9041,3443,4,3,San Antonio,543994,2428
9042,2479,1,3,Los Angeles,483405,3150
9043,1090,1,2,Philadelphia,436000,2678
9044,1995,4,3,Phoenix,636405,3647
9045,4015,1,3,New York,1184425,6433
9046,933,4,1,Los Angeles,163275,1194
9047,3107,2,2,San Diego,897923,7820
9048,1969,5,3,San Jose,561165,4575
9049,1017,1,2,Chicago,144414,1331
9050,3621,5,1,San Diego,1180446,6175
9051,610,1,1,Houston,168970,521
9052,4610,5,1,Philadelphia,991150,6258
9053,1111,4,2,Los Angeles,478841,4393
9054,3463,5,3,San Antonio,976566,3605
9055,4299,4,1,Philadelphia,730830,2488
9056,2284,3,2,Houston,269512,2285
9057,4604,5,3,Chicago,1468676,2962
9058,4108,4,3,New York,1511744,4890
9059,3962,3,2,San Diego,832020,2814
9060,1550,4,3,Los Angeles,531650,1473
9061,2880,1,3,Chicago,1065600,5971
9062,1313,2,3,San Diego,603980,4068
9063,3130,1,3,San Jose,1277040,6820
9064,4805,1,1,San Jose,1076320,3634
9065,2001,4,3,Philadelphia,280140,903
9066,1494,3,1,San Diego,188244,681
9067,1731,5,1,Los Angeles,647394,5754
9068,3829,5,1,Phoenix,405874,3787
9069,3548,2,2,Dallas,1532736,7893
9070,4743,3,3,Chicago,910656,8387
9071,3965,1,3,New York,1185535,3095
9072,1516,1,3,Phoenix,192532,1818
9073,4783,5,1,Philadelphia,1597522,4536
9074,975,5,1,Phoenix,303225,1755
9075,972,4,1,Chicago,126360,573
9076,3236,5,1,Houston,1012868,4199
9077,1969,5,2,Phoenix,657646,5452
9078,2980,4,2,Phoenix,840360,3359
9079,4576,1,3,San Antonio,1857856,5397
9080,2314,1,1,Philadelphia,1071382,7333
9081,4349,4,2,San Diego,2170151,8433
9082,1191,3,3,San Diego,546669,1489
9083,3320,1,3,San Antonio,1361200,3307
9084,1896,1,3,San Jose,735648,5177
9085,553,2,2,Houston,213458,1962
9086,3509,5,1,Houston,701800,1470
9087,847,1,3,Dallas,187187,1852
9088,875,5,2,Philadelphia,243250,1542
9089,2115,2,3,Houston,255915,1186
9090,576,1,2,New York,150336,437
9091,4148,4,1,Dallas,2069852,16817
9092,2082,4,1,Houston,847374,6474
9093,3226,3,1,San Diego,1100066,7706
9094,4956,2,1,Philadelphia,1348032,5681
9095,748,5,1,Philadelphia,256564,645
9096,3444,5,1,San Jose,506268,2902
9097,586,2,3,San Antonio,151188,1390
9098,3669,1,1,San Diego,1735437,9830
9099,3422,1,2,San Diego,1331158,8255
9100,3527,4,1,Phoenix,1548353,12516
9101,4506,2,3,Chicago,644358,4166
9102,1402,2,1,San Diego,231330,496
9103,1389,4,3,San Antonio,661164,1501
9104,3667,1,2,Philadelphia,652726,4625
9105,627,5,3,San Antonio,151107,509
9106,2308,5,3,Philadelphia,717788,3842
9107,4209,5,2,Chicago,1586793,3275
9108,3685,5,2,Dallas,718575,3821
9109,1370,4,3,San Jose,411000,3334
9110,4507,4,3,Los Angeles,2104769,20401
9111,2725,1,1,New York,585875,5834
9112,3722,2,2,San Antonio,1272924,11499
9113,3864,3,2,Philadelphia,1897224,16604
9114,686,4,2,Philadelphia,125538,326
9115,2027,1,1,Chicago,962825,3270
9116,638,4,1,San Diego,257752,2294
9117,4557,1,2,Los Angeles,2023308,8023
9118,3801,1,2,Dallas,969255,6174
9119,4555,5,2,San Jose,674140,5402
9120,3365,3,3,San Diego,1554630,13826
9121,719,2,3,New York,95627,853
9122,3286,4,2,San Diego,456754,1231
9123,1528,2,1,San Antonio,452288,915
9124,849,5,2,San Antonio,404973,1008
9125,3605,4,3,New York,739025,4972
9126,1089,1,1,Philadelphia,130680,1069
9127,4379,1,3,New York,1966171,12597
9128,1739,3,2,Houston,226070,854
9129,856,5,2,Philadelphia,186608,1347
9130,3459,1,3,San Jose,944307,3340
9131,4962,2,2,New York,1344702,6648
9132,4424,2,3,Philadelphia,1185632,8839
9133,2028,2,3,San Antonio,360984,1988
9134,3854,2,3,Los Angeles,1206302,3251
9135,4870,5,2,New York,1865210,4494
9136,4226,1,3,San Antonio,1635462,12914
9137,2755,5,1,Dallas,807215,4660
9138,2583,2,2,Philadelphia,576009,5270
9139,3376,4,1,Los Angeles,543536,1144
9140,4221,2,2,New York,1316952,9292
9141,2658,2,1,Dallas,972828,2771
9142,1740,2,1,Dallas,370620,3037
9143,2641,5,1,New York,340689,2635
9144,2721,3,1,Los Angeles,519711,2592
9145,4972,4,1,Dallas,1516460,4350
9146,4313,5,1,Dallas,1130006,7163
9147,4864,3,2,Los Angeles,1186816,9522
9148,3324,4,2,San Diego,963960,6953
9149,3548,2,2,San Antonio,482528,1095
9150,1759,1,2,Philadelphia,439750,3176
9151,2597,1,3,San Antonio,1064770,2611
9152,2216,2,2,San Jose,378936,990
9153,3265,4,1,New York,989295,5188
9154,1853,1,2,Phoenix,711552,2344
9155,1323,5,1,San Jose,394254,2620
9156,3471,1,1,Los Angeles,1017003,9591
